Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000269321.1	ENSG00000269321	chr19	+	48145908	48147413	0.000000	0.000000	0.000000
ENSG00000185453.13	ZSWIM9	chr19	+	48170680	48197620	0.291545	41.318630	41.591763
ENSG00000105483.18	CARD8	chr19	-	48180770	48255946	0.320930	131.087057	131.953598
ENSG00000280353.1	ENSG00000280353	chr19	-	48198107	48199720	0.037794	5.124255	5.158129
ENSG00000268583.2	ENSG00000268583	chr19	+	48204071	48214751	0.000000	0.000000	0.000000
ENSG00000268001.1	CARD8-AS1	chr19	+	48255675	48258199	0.000000	0.000000	0.000000
ENSG00000268186.1	ZNF114-AS1	chr19	-	48262900	48271283	0.000000	0.000000	0.000000
ENSG00000178150.10	ZNF114	chr19	+	48270081	48287608	0.000000	0.000000	0.000000
ENSG00000105479.16	ODAD1	chr19	-	48296457	48321971	0.000000	0.000000	0.000000
ENSG00000142227.11	EMP3	chr19	+	48321509	48330553	1.264550	765.560541	770.621216
ENSG00000161558.11	TMEM143	chr19	-	48332356	48364059	0.092725	34.694004	34.923346
ENSG00000105467.9	SYNGR4	chr19	+	48364367	48376377	0.000000	0.000000	0.000000
ENSG00000105438.9	KDELR1	chr19	-	48382575	48391551	2.503123	536.483118	540.029495
ENSG00000105464.4	GRIN2D	chr19	+	48393668	48444931	0.000000	0.000000	0.000000
ENSG00000105447.13	GRWD1	chr19	+	48445841	48457022	0.469884	66.869810	67.311847
ENSG00000182324.7	KCNJ14	chr19	+	48455574	48466980	0.000000	0.000000	0.000000
ENSG00000268530.6	ENSG00000268530	chr19	-	48465348	48469693	0.000000	0.000000	0.000000
ENSG00000268465.1	ENSG00000268465	chr19	+	48465837	48472431	0.000000	0.000000	0.000000
ENSG00000105443.17	CYTH2	chr19	+	48469208	48482314	0.261368	93.816825	94.436993
ENSG00000142235.13	LMTK3	chr19	-	48485271	48513935	0.000000	0.000000	0.000000
ENSG00000287603.1	ENSG00000287603	chr19	-	48547637	48597238	0.000000	0.000000	0.000000
ENSG00000088002.12	SULT2B1	chr19	+	48552172	48599425	0.000000	0.000000	0.000000
ENSG00000105523.4	FAM83E	chr19	-	48599961	48615076	0.000000	0.000000	0.000000
ENSG00000177202.3	SPACA4	chr19	+	48606742	48607714	0.000000	0.000000	0.000000
ENSG00000063177.13	RPL18	chr19	-	48615328	48619184	15.378792	12440.712127	12522.950432
ENSG00000268093.1	ENSG00000268093	chr19	-	48619272	48624132	0.000000	0.000000	0.000000
ENSG00000063176.16	SPHK2	chr19	+	48619291	48630717	0.133553	42.911740	43.195405
ENSG00000105516.11	DBP	chr19	-	48630030	48637379	0.148634	52.003043	52.346804
ENSG00000063180.9	CA11	chr19	-	48637946	48646187	0.000000	0.000000	0.000000
ENSG00000232871.8	SEC1P	chr19	+	48638071	48682245	0.000000	0.000000	0.000000
ENSG00000142233.14	NTN5	chr19	-	48661407	48673081	0.000000	0.000000	0.000000
ENSG00000176920.14	FUT2	chr19	+	48695971	48705951	0.000000	0.000000	0.000000
ENSG00000176909.12	MAMSTR	chr19	-	48712725	48719725	0.000000	0.000000	0.000000
ENSG00000105538.10	RASIP1	chr19	-	48720585	48740610	0.000000	0.000000	0.000000
ENSG00000182264.9	IZUMO1	chr19	-	48740852	48746909	0.000000	0.000000	0.000000
ENSG00000174951.12	FUT1	chr19	-	48748011	48755390	0.000000	0.000000	0.000000
ENSG00000105550.10	FGF21	chr19	+	48755524	48758333	0.000000	0.000000	0.000000
ENSG00000206758.1	RNU6-317P	chr19	-	48793152	48793258	0.000000	0.000000	0.000000
ENSG00000105552.15	BCAT2	chr19	-	48795062	48811029	0.600653	208.244290	209.620872
ENSG00000286024.3	ENSG00000286024	chr19	+	48807321	48810837	0.000000	0.000000	0.000000
ENSG00000087076.9	HSD17B14	chr19	-	48813018	48836510	0.000000	0.000000	0.000000
ENSG00000105559.13	PLEKHA4	chr19	-	48837092	48868617	0.000000	0.000000	0.000000
ENSG00000087074.9	PPP1R15A	chr19	+	48872212	48876059	0.648713	117.065791	117.839645
ENSG00000104804.9	TULP2	chr19	-	48880965	48898744	0.000000	0.000000	0.000000
ENSG00000104805.17	NUCB1	chr19	+	48900050	48923473	1.362022	685.162177	689.691385
ENSG00000235191.1	NUCB1-AS1	chr19	-	48910930	48918891	0.000000	0.000000	0.000000
ENSG00000260366.1	ENSG00000260366	chr19	+	48926171	48926444	0.000000	0.000000	0.000000
ENSG00000104808.8	DHDH	chr19	+	48933699	48944969	0.000000	0.000000	0.000000
ENSG00000087088.21	BAX	chr19	+	48954815	48961798	3.490532	1319.084648	1327.804349
ENSG00000267898.1	ENSG00000267898	chr19	+	48963975	48965158	0.000000	0.000000	0.000000
ENSG00000087086.15	FTL	chr19	+	48965309	48966879	95.468432	12943.975714	13029.540803
ENSG00000104812.15	GYS1	chr19	-	48968130	48993310	1.344501	232.342282	233.878162
ENSG00000183207.15	RUVBL2	chr19	+	48993562	49015970	1.351810	373.853702	376.325032
ENSG00000273898.1	MIR6798	chr19	+	49009906	49009972	0.000000	0.000000	0.000000
ENSG00000104826.15	LHB	chr19	-	49015980	49017091	0.000000	0.000000	0.000000
ENSG00000268655.3	ENSG00000268655	chr19	-	49017968	49020549	0.000000	0.000000	0.000000
ENSG00000104827.12	CGB3	chr19	-	49022869	49024333	0.000000	0.000000	0.000000
ENSG00000267335.2	ENSG00000267335	chr19	-	49022953	49036895	0.000000	0.000000	0.000000
ENSG00000267019.1	NTF6A	chr19	-	49025461	49026020	0.000000	0.000000	0.000000
ENSG00000267099.1	NTF6G	chr19	+	49029726	49030341	0.000000	0.000000	0.000000
ENSG00000104818.15	CGB2	chr19	+	49031890	49033238	0.000000	0.000000	0.000000
ENSG00000267631.5	CGB1	chr19	-	49035569	49036895	0.000000	0.000000	0.000000
ENSG00000267685.2	NTF6B	chr19	-	49038479	49039038	0.000000	0.000000	0.000000
ENSG00000268669.1	ENSG00000268669	chr19	+	49042174	49042731	0.000000	0.000000	0.000000
ENSG00000189052.7	CGB5	chr19	+	49043848	49045311	0.000000	0.000000	0.000000
ENSG00000213030.6	CGB8	chr19	-	49047638	49049111	0.000000	0.000000	0.000000
ENSG00000269706.1	ENSG00000269706	chr19	-	49050217	49050846	0.000000	0.000000	0.000000
ENSG00000196337.14	CGB7	chr19	-	49054274	49058860	0.000000	0.000000	0.000000
ENSG00000283663.1	ENSG00000283663	chr19	-	49055793	49065076	0.000000	0.000000	0.000000
ENSG00000283251.2	ENSG00000283251	chr19	-	49056269	49058745	0.000000	0.000000	0.000000
ENSG00000268108.1	ENSG00000268108	chr19	+	49060613	49061132	0.000000	0.000000	0.000000
ENSG00000225950.9	NTF4	chr19	-	49061066	49065076	0.000000	0.000000	0.000000
ENSG00000268287.1	ENSG00000268287	chr19	+	49064259	49064856	0.000000	0.000000	0.000000
ENSG00000104848.2	KCNA7	chr19	-	49067397	49072699	0.000000	0.000000	0.000000
ENSG00000265675.2	RN7SL708P	chr19	+	49081332	49081630	0.000000	0.000000	0.000000
ENSG00000104852.15	SNRNP70	chr19	+	49085419	49108605	2.507482	933.649375	939.821188
ENSG00000104863.12	LIN7B	chr19	+	49114324	49118460	0.000000	0.000000	0.000000
ENSG00000221916.4	C19orf73	chr19	-	49118402	49119143	0.000000	0.000000	0.000000
ENSG00000177380.14	PPFIA3	chr19	+	49119544	49151026	0.001164	0.299911	0.301894
ENSG00000130528.12	HRC	chr19	-	49151198	49155396	0.000000	0.000000	0.000000
ENSG00000130529.16	TRPM4	chr19	+	49157741	49211836	0.000000	0.000000	0.000000
ENSG00000269009.1	SLC6A21P	chr19	-	49255472	49256102	0.000000	0.000000	0.000000
ENSG00000235555.1	SUMO1P4	chr19	+	49275119	49275420	5.251667	712.041129	716.748018
ENSG00000063127.16	SLC6A16	chr19	-	49289638	49325215	0.000000	0.000000	0.000000
ENSG00000265407.1	MIR4324	chr19	-	49308797	49308868	0.000000	0.000000	0.000000
ENSG00000197813.6	ENSG00000197813	chr19	-	49331525	49340303	0.000000	0.000000	0.000000
ENSG00000104894.12	CD37	chr19	+	49335171	49343335	3.322281	1449.784885	1459.368569
ENSG00000074219.14	TEAD2	chr19	-	49340595	49362457	0.000000	0.000000	0.000000
ENSG00000268157.1	ENSG00000268157	chr19	+	49356152	49357769	0.000000	0.000000	0.000000
ENSG00000104901.7	DKKL1	chr19	+	49361783	49375116	0.000000	0.000000	0.000000
ENSG00000268686.2	ENSG00000268686	chr19	-	49368558	49388091	0.000000	0.000000	0.000000
ENSG00000161609.10	KASH5	chr19	+	49388219	49417990	0.040054	31.338440	31.545600
ENSG00000142538.2	PTH2	chr19	-	49422419	49423441	0.000000	0.000000	0.000000
ENSG00000261949.7	GFY	chr19	+	49423749	49428987	0.000000	0.000000	0.000000
ENSG00000104888.10	SLC17A7	chr19	-	49429401	49442360	0.000000	0.000000	0.000000
ENSG00000104872.11	PIH1D1	chr19	-	49446298	49453497	0.879618	397.843227	400.473137
ENSG00000161618.10	ALDH16A1	chr19	+	49453225	49471050	0.334510	52.097680	52.442068
ENSG00000269469.1	ENSG00000269469	chr19	+	49462752	49486231	0.000000	0.000000	0.000000
ENSG00000090554.13	FLT3LG	chr19	+	49474207	49486231	0.000000	0.000000	0.000000
ENSG00000273189.1	ENSG00000273189	chr19	+	49474586	49487637	0.000000	0.000000	0.000000
ENSG00000142541.18	RPL13A	chr19	+	49487510	49493057	45.979245	15950.257009	16055.694873
ENSG00000201675.1	SNORD32A	chr19	+	49489965	49490048	0.000000	0.000000	0.000000
ENSG00000199631.1	SNORD33	chr19	+	49490615	49490699	0.000000	0.000000	0.000000
ENSG00000202503.1	SNORD34	chr19	+	49490904	49490974	0.000000	0.000000	0.000000
ENSG00000200259.1	SNORD35A	chr19	+	49491175	49491260	0.000000	0.000000	0.000000
ENSG00000142534.7	RPS11	chr19	+	49496365	49499708	57.213276	14566.009823	14662.297235
ENSG00000200530.1	SNORD35B	chr19	+	49497720	49497806	0.000000	0.000000	0.000000
ENSG00000207782.3	MIR150	chr19	-	49500785	49500868	0.000000	0.000000	0.000000
ENSG00000268681.1	COX6CP7	chr19	-	49502432	49502639	4.913468	666.186813	670.590586
ENSG00000104870.13	FCGRT	chr19	+	49506816	49526428	0.032700	22.761542	22.912006
ENSG00000142552.8	RCN3	chr19	+	49528003	49546962	0.000000	0.000000	0.000000
ENSG00000142546.14	NOSIP	chr19	-	49555468	49590262	0.340412	154.601903	155.623887
ENSG00000207073.1	Y_RNA	chr19	+	49566672	49566772	0.000000	0.000000	0.000000
ENSG00000126460.11	PRRG2	chr19	+	49580646	49591004	0.002970	0.432377	0.435235
ENSG00000126464.15	PRR12	chr19	+	49591182	49626439	0.269018	38.242775	38.495576
ENSG00000268636.1	ENSG00000268636	chr19	-	49625994	49626439	0.000000	0.000000	0.000000
ENSG00000126458.4	RRAS	chr19	-	49635292	49640143	0.000000	0.000000	0.000000
ENSG00000126461.15	SCAF1	chr19	+	49642209	49658642	0.775169	163.973458	165.057391
ENSG00000126456.16	IRF3	chr19	-	49659569	49665875	0.744495	288.956802	290.866927
ENSG00000126453.11	BCL2L12	chr19	+	49665142	49673916	0.371728	209.525964	210.911018
ENSG00000126457.22	PRMT1	chr19	+	49675786	49689029	2.149513	1664.070519	1675.070721
ENSG00000274306.1	MIR5088	chr19	+	49682117	49682195	0.000000	0.000000	0.000000
ENSG00000268677.1	ENSG00000268677	chr19	-	49688853	49690573	0.000000	0.000000	0.000000
ENSG00000224420.4	ADM5	chr19	+	49689594	49690575	0.190355	25.809060	25.979669
ENSG00000169169.15	CPT1C	chr19	+	49690898	49713731	0.000000	0.000000	0.000000
ENSG00000243829.1	ENSG00000243829	chr19	-	49719498	49720081	0.000000	0.000000	0.000000
ENSG00000126467.11	TSKS	chr19	-	49739753	49763306	0.000000	0.000000	0.000000
ENSG00000206599.1	RNU6-841P	chr19	-	49764524	49764630	0.000000	0.000000	0.000000
ENSG00000196961.13	AP2A1	chr19	+	49767001	49807114	0.715624	285.408709	287.295380
ENSG00000276270.1	MIR6799	chr19	+	49791866	49791934	0.000000	0.000000	0.000000
ENSG00000010361.14	FUZ	chr19	-	49806866	49817376	0.103119	46.707274	47.016028
ENSG00000269194.1	ENSG00000269194	chr19	+	49808933	49809738	0.000000	0.000000	0.000000
ENSG00000104973.19	MED25	chr19	+	49818282	49840383	0.541721	148.574524	149.556664
ENSG00000284114.1	MIR6800	chr19	+	49832018	49832099	0.000056	0.007593	0.007643
ENSG00000268006.1	PTOV1-AS1	chr19	-	49838639	49851676	0.000000	0.000000	0.000000
ENSG00000104960.15	PTOV1	chr19	+	49850735	49860744	0.560995	311.071881	313.128196
ENSG00000268047.1	ENSG00000268047	chr19	-	49852887	49854967	0.000000	0.000000	0.000000
ENSG00000265954.1	MIR4749	chr19	+	49854591	49854651	0.000000	0.000000	0.000000
ENSG00000269352.1	PTOV1-AS2	chr19	-	49856970	49859289	0.000000	0.000000	0.000000
ENSG00000039650.12	PNKP	chr19	-	49859882	49878351	0.074045	84.847819	85.408698
ENSG00000204673.11	AKT1S1	chr19	-	49869033	49878459	0.233848	62.217928	62.629215
ENSG00000104946.14	TBC1D17	chr19	+	49877666	49888750	0.658728	161.100843	162.165787
ENSG00000284394.1	MIR4750	chr19	+	49888175	49888230	0.000000	0.000000	0.000000
ENSG00000104951.16	IL4I1	chr19	-	49889654	49929539	0.712181	100.090424	100.752064
ENSG00000213024.13	NUP62	chr19	-	49906825	49929764	0.584626	389.692063	392.268091
ENSG00000269179.1	ENSG00000269179	chr19	-	49909501	49958391	0.000000	0.000000	0.000000
ENSG00000169136.13	ATF5	chr19	+	49928702	49933935	0.463386	117.259269	118.034402
ENSG00000283842.1	MIR4751	chr19	+	49933064	49933137	0.006314	0.856076	0.861735
ENSG00000161640.15	SIGLEC11	chr19	-	49948985	49961172	0.000000	0.000000	0.000000
ENSG00000221125.2	U3	chr19	-	49949316	49949527	0.000000	0.000000	0.000000
ENSG00000161643.13	SIGLEC16	chr19	+	49969600	49975819	0.000000	0.000000	0.000000
ENSG00000105053.11	VRK3	chr19	-	49976468	50025946	0.161299	169.425148	170.545119
ENSG00000276729.1	Metazoa_SRP	chr19	+	50019019	50019320	0.000000	0.000000	0.000000
ENSG00000142528.16	ZNF473	chr19	+	50025714	50053414	0.105838	20.502445	20.637974
ENSG00000269091.6	ENSG00000269091	chr19	-	50043196	50051062	0.000000	0.000000	0.000000
ENSG00000204666.3	ZNF473CR	chr19	+	50050589	50066793	0.000000	0.000000	0.000000
ENSG00000269540.1	ENSG00000269540	chr19	-	50058882	50060232	0.000000	0.000000	0.000000
ENSG00000267890.1	ENSG00000267890	chr19	+	50075123	50075902	0.000000	0.000000	0.000000
ENSG00000287001.3	ENSG00000287001	chr19	-	50095898	50148302	0.000000	0.000000	0.000000
ENSG00000161652.13	IZUMO2	chr19	-	50152548	50163281	0.000000	0.000000	0.000000
ENSG00000105357.20	MYH14	chr19	+	50188186	50310542	0.000000	0.000000	0.000000
ENSG00000276002.1	Metazoa_SRP	chr19	+	50258443	50258722	0.000000	0.000000	0.000000
ENSG00000267815.1	ENSG00000267815	chr19	-	50310022	50310539	0.000000	0.000000	0.000000
ENSG00000131398.15	KCNC3	chr19	-	50311937	50333515	0.000000	0.000000	0.000000
ENSG00000131408.15	NR1H2	chr19	+	50329653	50383388	0.192488	310.407520	312.459443
ENSG00000291230.1	NAPSB	chr19	-	50333796	50344806	0.463680	88.249346	88.832711
ENSG00000131401.14	NAPSB	chr19	-	50333877	50344761	0.000000	0.000000	0.000000
ENSG00000131400.9	NAPSA	chr19	-	50358472	50365830	0.000000	0.000000	0.000000
ENSG00000269392.1	ENSG00000269392	chr19	-	50365880	50369331	0.000000	0.000000	0.000000
ENSG00000062822.16	POLD1	chr19	+	50384204	50418018	1.370094	291.300233	293.225849
ENSG00000142539.9	ENSG00000142539	chr19	+	50415799	50428409	0.000000	0.000000	0.000000
ENSG00000269404.7	SPIB	chr19	+	50418938	50431314	1.141056	194.785290	196.072902
ENSG00000086967.10	MYBPC2	chr19	+	50432892	50466321	0.057277	67.637350	68.084461
ENSG00000142530.11	GARIN5A	chr19	-	50466785	50476848	0.000000	0.000000	0.000000
ENSG00000161671.17	EMC10	chr19	+	50476400	50490871	0.386611	63.619323	64.039873
ENSG00000268854.1	ENSG00000268854	chr19	-	50480119	50483351	0.000000	0.000000	0.000000
ENSG00000268518.1	ENSG00000268518	chr19	-	50486810	50487638	0.000000	0.000000	0.000000
ENSG00000289950.1	ENSG00000289950	chr19	-	50490873	50501892	0.000000	0.000000	0.000000
ENSG00000161677.12	JOSD2	chr19	-	50505998	50511220	0.305597	118.302587	119.084616
ENSG00000204653.10	ASPDH	chr19	-	50511600	50514690	0.000000	0.000000	0.000000
ENSG00000131409.13	LRRC4B	chr19	-	50516892	50568435	0.000000	0.000000	0.000000
ENSG00000268231.1	ENSG00000268231	chr19	-	50555370	50557969	0.000000	0.000000	0.000000
ENSG00000213023.11	SYT3	chr19	-	50621307	50639881	0.000000	0.000000	0.000000
ENSG00000235034.7	C19orf81	chr19	+	50649445	50659310	0.000000	0.000000	0.000000
ENSG00000161681.17	SHANK1	chr19	-	50659255	50719802	0.000000	0.000000	0.000000
ENSG00000105472.14	CLEC11A	chr19	+	50723364	50725708	0.000000	0.000000	0.000000
ENSG00000269565.1	GPR32P1	chr19	+	50758382	50759192	0.000000	0.000000	0.000000
ENSG00000142511.4	GPR32	chr19	+	50770464	50771732	0.000000	0.000000	0.000000
ENSG00000261341.7	SMIM47	chr19	-	50776141	50793142	0.000000	0.000000	0.000000
ENSG00000142513.6	ACP4	chr19	+	50790415	50795219	0.000000	0.000000	0.000000
ENSG00000268375.1	ENSG00000268375	chr19	-	50792685	50793584	0.000000	0.000000	0.000000
ENSG00000167747.17	C19orf48P	chr19	-	50797687	50804929	1.879874	541.668928	545.249586
ENSG00000221381.1	SNORD88B	chr19	-	50799032	50799122	0.008415	1.140938	1.148480
ENSG00000221241.1	SNORD88A	chr19	-	50799442	50799532	0.000000	0.000000	0.000000
ENSG00000220988.1	SNORD88C	chr19	-	50802328	50802418	0.000000	0.000000	0.000000
ENSG00000284711.1	ENSG00000284711	chr19	-	50808145	50812707	0.000000	0.000000	0.000000
ENSG00000180279.7	TMEM277P	chr19	+	50808874	50818880	0.000000	0.000000	0.000000
ENSG00000167748.11	KLK1	chr19	-	50819146	50823787	1.315983	439.486310	442.391498
ENSG00000174562.14	KLK15	chr19	-	50825289	50837213	0.000000	0.000000	0.000000
ENSG00000267968.1	ENSG00000267968	chr19	+	50830530	50851089	0.000000	0.000000	0.000000
ENSG00000142515.16	KLK3	chr19	+	50854915	50860764	0.000000	0.000000	0.000000
ENSG00000167751.13	KLK2	chr19	+	50861568	50880567	0.000000	0.000000	0.000000
ENSG00000290915.1	KLKP1	chr19	-	50882096	50896398	0.029307	6.753159	6.797801
ENSG00000197588.10	KLKP1	chr19	-	50887866	50888268	0.000000	0.000000	0.000000
ENSG00000167749.12	KLK4	chr19	-	50906351	50911395	0.000000	0.000000	0.000000
ENSG00000228674.4	PPIAP59	chr19	-	50927079	50927571	52.052073	7057.419449	7104.071941
ENSG00000167754.13	KLK5	chr19	-	50943303	50953093	0.000000	0.000000	0.000000
ENSG00000269495.1	ENSG00000269495	chr19	+	50950185	50963649	0.000000	0.000000	0.000000
ENSG00000167755.15	KLK6	chr19	-	50958631	50969673	0.000000	0.000000	0.000000
ENSG00000279676.1	ENSG00000279676	chr19	-	50962197	50962781	0.000000	0.000000	0.000000
ENSG00000267879.2	ENSG00000267879	chr19	+	50968193	51012129	0.000000	0.000000	0.000000
ENSG00000169035.12	KLK7	chr19	-	50976468	50984099	0.000000	0.000000	0.000000
ENSG00000129455.16	KLK8	chr19	-	50996007	51002711	0.000000	0.000000	0.000000
ENSG00000269741.5	ENSG00000269741	chr19	-	50996018	51009581	0.000000	0.000000	0.000000
ENSG00000213022.6	KLK9	chr19	-	51002508	51009634	0.000000	0.000000	0.000000
ENSG00000129451.12	KLK10	chr19	-	51012739	51020175	0.000000	0.000000	0.000000
ENSG00000268739.1	ENSG00000268739	chr19	+	51014374	51014734	0.000000	0.000000	0.000000
ENSG00000167757.14	KLK11	chr19	-	51022216	51028039	0.000000	0.000000	0.000000
ENSG00000186474.16	KLK12	chr19	-	51029092	51035230	0.000000	0.000000	0.000000
ENSG00000268906.1	ENSG00000268906	chr19	+	51030076	51034335	0.000000	0.000000	0.000000
ENSG00000268390.1	ENSG00000268390	chr19	+	51043806	51052077	0.000000	0.000000	0.000000
ENSG00000167759.13	KLK13	chr19	-	51055626	51065114	0.000000	0.000000	0.000000
ENSG00000129437.11	KLK14	chr19	-	51077495	51084245	0.000000	0.000000	0.000000
ENSG00000142544.7	CTU1	chr19	-	51097606	51108409	0.211225	28.638695	28.828008
ENSG00000268581.1	SIGLEC18P	chr19	+	51119987	51122965	0.000000	0.000000	0.000000
ENSG00000129450.9	SIGLEC9	chr19	+	51124906	51136651	0.000000	0.000000	0.000000
ENSG00000267990.1	ENSG00000267990	chr19	+	51137970	51138634	0.000000	0.000000	0.000000
ENSG00000168995.13	SIGLEC7	chr19	+	51142299	51153526	0.000000	0.000000	0.000000
ENSG00000267895.1	ENSG00000267895	chr19	+	51143826	51144196	0.000000	0.000000	0.000000
ENSG00000269072.2	ENSG00000269072	chr19	-	51146475	51181966	0.000000	0.000000	0.000000
ENSG00000269681.1	ENSG00000269681	chr19	-	51155288	51155624	0.000000	0.000000	0.000000
ENSG00000291114.1	SIGLEC17P	chr19	+	51167328	51173524	0.000000	0.000000	0.000000
ENSG00000171101.15	SIGLEC17P	chr19	+	51167338	51167883	0.000000	0.000000	0.000000
ENSG00000268336.1	SIGLEC20P	chr19	+	51184905	51190809	0.000000	0.000000	0.000000
ENSG00000268652.1	ENSG00000268652	chr19	-	51194118	51195540	0.000000	0.000000	0.000000
ENSG00000269253.1	SIGLEC21P	chr19	+	51198855	51201449	0.000000	0.000000	0.000000
ENSG00000278617.1	MIR8074	chr19	-	51206929	51207009	0.000000	0.000000	0.000000
ENSG00000290859.1	ENSG00000290859	chr19	+	51211080	51211888	0.000000	0.000000	0.000000
ENSG00000268849.6	SIGLEC22P	chr19	+	51211110	51212088	0.000000	0.000000	0.000000
ENSG00000105383.15	CD33	chr19	+	51225064	51243860	0.000000	0.000000	0.000000
ENSG00000179213.14	SIGLECL1	chr19	+	51246348	51269330	0.000000	0.000000	0.000000
ENSG00000268595.1	ENSG00000268595	chr19	-	51251231	51271179	0.000000	0.000000	0.000000
ENSG00000268318.5	LINC01872	chr19	+	51271266	51281234	0.000000	0.000000	0.000000
ENSG00000269021.1	SIGLEC24P	chr19	+	51280862	51283022	0.000000	0.000000	0.000000
ENSG00000142549.10	IGLON5	chr19	+	51311644	51330891	0.000000	0.000000	0.000000
ENSG00000186806.6	VSIG10L	chr19	-	51331536	51342139	0.000000	0.000000	0.000000
ENSG00000267905.5	VSIG10L-AS1	chr19	+	51340695	51344117	0.000000	0.000000	0.000000
ENSG00000267984.1	ENSG00000267984	chr19	+	51345169	51353293	0.000000	0.000000	0.000000
ENSG00000105379.10	ETFB	chr19	-	51345169	51366388	0.368505	293.308094	295.246983
ENSG00000269403.1	ENSG00000269403	chr19	-	51350373	51368099	0.000000	0.000000	0.000000
ENSG00000268520.1	ENSG00000268520	chr19	-	51361712	51365544	0.000000	0.000000	0.000000
ENSG00000160318.6	CLDND2	chr19	-	51367098	51369003	0.000000	0.000000	0.000000
ENSG00000105374.10	NKG7	chr19	-	51371606	51372701	0.000000	0.000000	0.000000
ENSG00000105370.8	LIM2	chr19	-	51379909	51387974	0.000000	0.000000	0.000000
ENSG00000262874.2	C19orf84	chr19	-	51388289	51390591	0.000000	0.000000	0.000000
ENSG00000268889.2	LIM2-AS1	chr19	+	51394488	51403650	0.000000	0.000000	0.000000
ENSG00000268144.1	NIFKP6	chr19	-	51396755	51403526	2.914804	395.200292	397.812731
